cabecalho,data_hora,imagens
"[JANEIRO BRANCO] Finalizando nossa programação do Janeiro Branco, realizaremos a live com o tema ""Depressão e/ou luto: uma perspectiva psicanalítica"", com o Psicanalista, Gessé Duque Ferreira de Oliveira. Para conferir é só ir lá no nosso canal de Youtube (youtube.com/ifgoiano), na próxima sexta-feira, 29, a partir das 15 horas.Janeiro Branco 2021Lives no Canal Oficial do IF Goiano no Youtube29 de janeiro: 15 horasDepressão e/ou luto: uma perspectiva psicanalíticaPalestrante: Gessé Duque Ferreira de Oliveira- Psicanalista #TodoCuidadoConta #ifgoiano #janeirobranco",2021-01-26 11:27:00,1
"[PROCESSO SELETIVO] Estão abertas as inscrições para os nossos cursos de pós-graduação. São 143 vagas para cursos acadêmicos e profissionais, todos gratuitos, em diversos campi à sua espera. É a oportunidade de aprofundar os conhecimentos na sua área de atuação. Inscrições pelo site do IF Goiano. Acesse: bit.ly/3a6fBZ1#pósgraduação #mestradosedoutorado #estudenoIFGoiano #estudedegraça #processoseletivo",2021-01-25 17:46:00,1
[CONSELHO SUPERIOR] O IF Goiano realizou na manhã de hoje a cerimônia de posse dos novos conselheiros do Consup da Instituição. A solenidade foi transmitida ao vivo pelo canal do Instituto no Youtube.A nova equipe participará da gestão do Conselho durante o biênio 2021-2022.>>> Veja a matéria completa em: https://bit.ly/39Zf8I9#IFGoiano #ConselhoSuperior,2021-01-22 14:49:00,4
"[ENEM 2020] Atenção candidatos, as provas do Enem continuam nesse fim de semana! Fiquem atentos: além do documento oficial de identificação com foto e da caneta esferográfica de tinta preta, fabricada em material transparente, a máscara de proteção facial também é item obrigatório para ingresso nos locais de prova!Recomenda-se ainda que os participantes levem pelo menos uma máscara extra para trocar durante o Exame. Haverá nos locais de prova álcool em gel para que os estudantes higienizam as mãos, mas é permitido que os participantes levem seu próprio produto caso desejem.A versão digital será aplicada nos dias 31 de janeiro e 7 de fevereiro, para 96 mil candidatos.Boa prova!#IFGoiano #Enem2020 #CursosSuperiores #Provas",2021-01-22 13:55:00,4
"[JANEIRO BRANCO] Em continuidade a nossa programação do Janeiro Brnaco, Hoje teremos no nosso canal de Youtube live para discutir o tema ""Burnout: quando o trabalho adoece"", com a doutora em Psicologia Social, Luiza Ferreira Rezende de Medeiros. Para conferir é só ir lá no nosso canal de Youtube (youtube.com/ifgoiano) a partir das 15 horas.Janeiro Branco 2021Lives no Canal Oficial do IF Goiano no Youtube22 de janeiro: 15 horasBurnout: Quando o Trabalho AdoecePalestrante: Luiza Ferreira Rezende de Medeiros - doutora em Psicologia Social#TodoCuidadoConta #ifgoiano #janeirobranco",2021-01-22 10:55:00,1
"[CONVITE] Nessa sexta-feira, 22, tomam posse os novos membros do Conselho Superior, que integrarão o órgão máximo do IF Goiano no Biênio 2021-2022. O evento será transmitido no nosso canal do Youtube (youtube.com/ifgoiano) a partir das 9 horas. O Conselho Superior tem a função de aprovar as diretrizes para a atuação do Instituto e zelar pela execução de sua política educacional. Ele é composto por dois titulares e dois suplentes dos segmentos discente, docente, técnico-administrativo, egressos, sociedade civil, diretores gerais e ainda pelo reitor e por um representante do Ministério da Educação (MEC). #conselhosuperior #ifgoiano",2021-01-20 19:51:00,1
"[AJUDA] Conheça a história de Carlos Eduardo, egresso do Campus Campos Belos selecionado para estudar Ciência da Computação na Universidade de Minerva, EUA. O desempenho dele tem sido destaque na mídia goiana e ganhado o reconhecimento de autoridades políticas. Apesar de conseguir uma bolsa de estudos, Carlos passa por muitas dificuldades financeiras. Ele ainda precisa de ajuda para completar o montante que falta para estudar no exterior. O IF Goiano, então, se mobiliza para que os sonhos do jovem não se percam pelo caminho.Acesse e, se puder, ajude ou compartilhe esta corrente do bem: https://bit.ly/3nVS2Hl#solidariedade #aprovadoemminerva #egressoifgoiano",2021-01-18 15:39:00,1
"[DESEMPENHO] Você sabia que o IF Goiano é avaliado constantemente em suas áreas de atuação? Além de avaliações feitas por órgãos externos, a Instituição também passa anualmente por uma autoavaliação. Ela consiste em um questionário, que está disponível até 13 de fevereiro e pode ser respondido por todos os servidores e alunos de graduação do Instituto. Não deixe de participar, ajude o IF Goiano a melhorar seu desempenho e continuar oferecendo um ensino de excelência! Para saber mais, acesse: https://bit.ly/368gsY7#autoavaliação #desempenho #avaliaçãoinstitucional",2021-01-18 12:55:00,1
"[JANEIRO BRANCO] Hoje, no nosso canal de Youtube, damos início a uma série de lives que ocorrerão em janeiro para discutir saúde mental. O tema de hoje é ""Surtar ou Surfar no caos: os benefícios do cuidado com a Saúde Integral"" com a Psicoterapeuta e Life Coach, Ludmila Lima, a partir das 15 horas.  Janeiro Branco 2021#TodoCuidadoContaLives no Canal Oficial do IF Goiano no Youtube18 de janeiro: 15 horasSurtar ou Surfar no caos: os benefícios do cuidado com a Saúde IntegralPalestrante: Ludmila Lima - Psicoterapeuta e Life Coach",2021-01-18 10:23:00,1
"[PROCESSO SELETIVO] As unidades de Catalão, Trindade e Cristalina também estão com vagas disponíveis para cursos superiores. A seleção desta oferta está sendo feita por meio de análise do Histórico Escolar. São 245 vagas disponíveis para os cursos de Tecnologia em Horticultura e os bacharelados em Agronomia, Sistemas de Informação, Engenharia da Computação, Engenharia Civil e Engenharia Elétrica. Os cursos são todos gratuitos e as inscrições são feitas pela internet. As unidades possuem calendário próprio de seleção em função dos atrasos de calendário ocorridos no ano de 2020. Se interessou? Então acesse www.ifgoiano.edu.br e se inscreva. #processoseletivo #cursossuperiores #ifgoiano",2021-01-16 12:00:00,1
"[ENEM 2020] Atenção candidatos, as provas do exame começam neste final de semana! As avaliações da versão impressa serão aplicadas neste domingo, dia 17, e no seguinte, dia 24.Fiquem atentos: além do documento oficial de identificação com foto e da caneta esferográfica de tinta preta, fabricada em material transparente, a máscara de proteção facial também é item obrigatório para ingresso nos locais de prova!Recomenda-se ainda que os participantes levem pelo menos uma máscara extra para trocar durante o Exame. Haverá nos locais de prova álcool em gel para que os estudantes higienizam as mãos, mas é permitido que os participantes levem seu próprio produto caso desejem.A versão digital será aplicada nos dias 31 de janeiro e 7 de fevereiro, para 96 mil candidatos.>>> Em caso de dúvidas acesse o link: https://bit.ly/38H3z8MBoa prova!...#IFGoiano #Enem2020 #CursosSuperiores #Provas",2021-01-15 16:45:00,4
"[JANEIRO BRANCO] Preparamos uma série de lives nesse mês de janeiro para discutir saúde mental. A programação faz parte do Janeiro Branco e as atividades já começam na próxima segunda-feira, 18, lá no nosso canal do Youtube. Confira a programação do mês: Janeiro Branco 2021#TodoCuidadoContaLives no Canal Oficial do IF Goiano no Youtube18 de janeiro: 15h00Surtar ou Surfar no caos: os benefícios do cuidado com a Saúde IntegralPalestrante: Ludmila Lima - Psicoterapeuta e Life Coach22 de janeiro: 15h00Burnout: Quando o trabalho adoecePalestrante: Luiza Ferreira Rezende de Medeiros - Doutora em psicologia social, do trabalho e das organizações pela UNB e professora efetiva do Instituto Federal Goiano29 de janeiro: 15h00Depressão e/ou luto: uma perspectiva psicanalíticaPalestrante: Gessé Duque Ferreira de Oliveira - Psicanalista#ifgoiano #janeirobranco #saudemental",2021-01-15 13:33:00,1
"[AGENDA] Fizemos um pequeno guia ajudando vocês a utilizar a ferramenta de agenda da sua conta de e-mail institucional. A ferramenta pode te ajudar a organizar seus compromissos cotidianos e você ainda pode compartilhar seus compromissos com outras pessoas, caso necessário. #ifgoiano #agenda",2021-01-15 10:38:00,4
"[PROCESSO SELETIVO] Agora sim, para todo mundo!Sabe o que Goiás tem de melhor? Educação pública, gratuita e de qualidade! Quer fazer um curso superior em uma das melhores instituições de ensino do país? Estamos com as inscrições abertas para o nosso processo seletivo. São mais de 1,2 mil vagas disponíveis nas cidades de Campos Belos, Catalão, Ceres, Hidrolândia, Ipameri, Iporá, Morrinhos, Posse, Rio Verde e Urutaí. Os interessados podem se candidatar até 15 de março e concorrer com sua nota do Enem dos anos de 2018, 2019 ou 2020.⠀⠀⠀⠀⠀⠀⠀Acesse www.ifgoiano.edu.br/superior para se inscrever ou dá um pulo nos nossos stories!⠀⠀⠀⠀⠀⠀⠀#IFGoiano #PSSuperior2021 #CursosSuperiores #Enem",2021-01-14 12:44:00,1
[CURSOS TÉCNICOS] Já conferiu nossos processos seletivos de cursos técnicos? Temos vagas para estudantes que querem cursar o ensino médio junto com um curso técnico e vagas para quem já concluiu o ensino médio ou está matriculado em outra instituição de ensino. Os nossos cursos técnicos são gratuitos e temos oportunidades em várias regiões de Goiás. >>> Acesse nosso portal e fique por dentro.#ifgoiano #cursostecnicos #processoseletivo,2021-01-12 14:08:00,1
"[INSCRIÇÕES ABERTAS] Sabe o que Goiás tem de melhor? Educação pública, gratuita e de qualidade! Quer fazer um curso superior em uma das melhores instituições de ensino do país? Estamos com as inscrições abertas para o nosso processo seletivo. São mais de 1,2 mil vagas disponíveis nas cidades de Campos Belos, Catalão, Ceres, Hidrolândia, Ipameri, Iporá, Morrinhos, Posse, Rio Verde e Urutaí. Os interessados podem se candidatar até 15 de março e concorrer com sua nota do Enem dos anos de 2018, 2019 ou 2020. ⠀⠀⠀⠀⠀⠀⠀Acesse www.ifgoiano.edu.br/superior para se inscrever ou dá um pulo nos nossos stories!⠀⠀⠀⠀⠀⠀⠀#IFGoiano #PSSuperior2021 #CursosSuperiores #Enem",2021-01-12 13:21:00,1
"[CURSOS SUPERIORES] Acabamos de lançar o edital do Processo Seletivo 2021 para ingresso nos nossos cursos superiores!  São mais de 1,2 mil vagas disponíveis nesta seleção distribuídas entre as unidades de Campos Belos, Catalão, Ceres, Hidrolândia, Ipameri, Iporá, Morrinhos, Posse, Rio Verde e Urutaí. Os interessados podem se candidatar entre os dias 12 de janeiro e 15 de março para um dos 45 cursos gratuitos disponíveis.⠀⠀⠀⠀⠀⠀⠀O ingresso no IF Goiano se dá por meio da nota do Enem. O candidato poderá concorrer com a pontuação obtida nas edições do Exame 2018, 2019 ou 2020. O resultado do nosso processo seletivo será divulgado em até 15 dias após a divulgação da nota do Enem 2020. ⠀⠀⠀⠀⠀⠀⠀>>> Acesse www.ifgoiano.edu.br/superior e confira o edital⠀⠀⠀⠀⠀⠀⠀#IFGoiano #PSSuperior2021 #CursosSuperiores #Enem",2021-01-11 14:32:00,1
"[CONSELHO SUPERIOR] Sabia que as decisões mais importantes do IF Goiano passam pelo seu Conselho Superior? O colegiado é formado por diversos membros, entre eles, estudantes. E hoje, 11 de janeiro, todos os alunos regularmente matriculados na Instituição podem votar para escolher o 4º membro suplente do segmento discente do Conselho. Os votos poderão ser depositados por meio do Sistema Unificado de Administração Pública (Suap). A divulgação do resultado final será no dia 15 de janeiro.Participe e tenha um representante dos interesses estudantis no órgão gestor máximo do IF Goiano.#conselhosuperior #votediscente #cidadania",2021-01-11 14:31:00,1
"[PLANEJAMENTO] Durante a semana pedagógica dos campi está prevista a realização da Proen Itinerante, quando servidores da pró-reitoria de Ensino vão às unidades fazer discussões temáticas. Entre os assuntos a serem discutidos estão produção de conteúdos educacionais para EaD; protocolos e questões sanitárias para o retormo presencial; registro de frequência para docentes e tratamento de plágio estudantil/escolar.#planejameno #gestãoescolar #proenitinerante",2021-01-11 14:03:00,1
"[CURSOS SUPERIORES] Tá batendo aquela ansiedade para fazer um curso superior no IF Goiano? Então fique de olho, pois o edital do Processo Seletivo, assim como o início das inscrições, estão previstos para a semana que vem! #estudedegraça #estudenoifgoiano #cursosuperior",2021-01-08 18:34:00,1
[BOAS FESTAS] É tempo de acreditar e renovar as esperanças no futuro que está por vir. Que 2021 chegue cheio de energia e prosperidade para todos!O IF Goiano deseja a todos um Feliz Natal e um Ano Novo repleto de amor!#IFGoiano #BoasFestas,2020-12-21 12:00:00,1
"[PÓS-GRADUAÇÃO] O Instituto lançou hoje editais para seus processos seletivos de mestrado e doutorado. São 143 vagas para cursos acadêmicos e profissionais, em diversos campi à sua espera. É a oportunidade de aprofundar os conhecimentos na sua área de atuação. >>> Inscrições pelo portal do IF Goiano, acesse aqui: https://bit.ly/34oAI6H #pósgraduação #mestradosedoutorado #estudenoIFGoiano #estudedegraça #processoseletivo",2020-12-17 19:49:00,1
"[SELEÇÃO] O IF Goiano está com inscrições abertas para a especialização em em Formação de Professores e Práticas Educativas.  As inscrições devem ser realizadas até 19 de fevereiro de 2021, pela internet.São 40 vagas em cada um dos Polos das unidades de Ceres, Ipameri e Rio Verde. O Curso tem a duração prevista de até 18 (dezoito) meses, com carga horária de 380 horas. O critério de seleção é composto por etapa única, constituída pela análise do Currículo (Currículo Lattes) documentado. >>> Clique e inscreva-se: https://bit.ly/3gUUKef #IFGoiano #Especialização #PráticasEducativas",2020-12-17 17:11:00,1
"[ANIVERSÁRIO] Hoje a cidade de Urutaí completa 73 anos e temos orgulho de fazer parte dessa história. Esperamos seguir contribuindo com o desenvolvimento da cidade para torna-la um lugar cada vez melhor!Parabéns, Urutaí!#IFGoiano #73anosDeUrutaí",2020-12-15 12:45:00,1
